Run 3828: Mean_no_cut = 0.9992, Mean_PID = 0.9994, Mean_PID_Delta = 0.9994, Sigma_cut = 0.0280, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0260
Run 4247: Mean_no_cut = 1.0002, Mean_PID = 1.0005, Mean_PID_Delta = 1.0002, Sigma_cut = 0.0286, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 6859: Mean_no_cut = 1.0030, Mean_PID = 1.0037, Mean_PID_Delta = 1.0036, Sigma_cut = 0.0295, Sigma_PID = 0.0288, Sigma_PID_Delta = 0.0273
Run 6807: Mean_no_cut = 1.0003, Mean_PID = 1.0023, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0287, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 3801: Mean_no_cut = 0.9980, Mean_PID = 0.9981, Mean_PID_Delta = 0.9978, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 4500: Mean_no_cut = 1.0018, Mean_PID = 1.0021, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0283, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0260
Run 6870: Mean_no_cut = 1.0013, Mean_PID = 1.0015, Mean_PID_Delta = 1.0010, Sigma_cut = 0.0281, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0260
Run 6910: Mean_no_cut = 1.0019, Mean_PID = 1.0021, Mean_PID_Delta = 1.0017, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0258
Run 4350: Mean_no_cut = 1.0003, Mean_PID = 1.0005, Mean_PID_Delta = 1.0001, Sigma_cut = 0.0286, Sigma_PID = 0.0281, Sigma_PID_Delta = 0.0264
Run 2800: Mean_no_cut = 0.9979, Mean_PID = 0.9981, Mean_PID_Delta = 0.9976, Sigma_cut = 0.0282, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0261
Run 2195: Mean_no_cut = 1.0023, Mean_PID = 1.0043, Mean_PID_Delta = 1.0058, Sigma_cut = 0.0305, Sigma_PID = 0.0295, Sigma_PID_Delta = 0.0280
Run 6806: Mean_no_cut = 0.9996, Mean_PID = 1.0020, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0288, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0255
Run 6858: Mean_no_cut = 1.0027, Mean_PID = 1.0037, Mean_PID_Delta = 1.0037, Sigma_cut = 0.0298, Sigma_PID = 0.0289, Sigma_PID_Delta = 0.0275
Run 4246: Mean_no_cut = 1.0002, Mean_PID = 1.0006, Mean_PID_Delta = 1.0003, Sigma_cut = 0.0286, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 6913: Mean_no_cut = 1.0017, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0281, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0256
Run 1661: Mean_no_cut = 0.9940, Mean_PID = 0.9942, Mean_PID_Delta = 0.9952, Sigma_cut = 0.0319, Sigma_PID = 0.0316, Sigma_PID_Delta = 0.0303
Run 5244: Mean_no_cut = 0.9998, Mean_PID = 1.0004, Mean_PID_Delta = 1.0000, Sigma_cut = 0.0285, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 6873: Mean_no_cut = 1.0011, Mean_PID = 1.0013, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 1572: Mean_no_cut = 0.9936, Mean_PID = 0.9940, Mean_PID_Delta = 0.9946, Sigma_cut = 0.0309, Sigma_PID = 0.0302, Sigma_PID_Delta = 0.0287
Run 6988: Mean_no_cut = 1.0013, Mean_PID = 1.0015, Mean_PID_Delta = 1.0012, Sigma_cut = 0.0280, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 1801: Mean_no_cut = 1.0006, Mean_PID = 1.0010, Mean_PID_Delta = 1.0031, Sigma_cut = 0.0330, Sigma_PID = 0.0325, Sigma_PID_Delta = 0.0312
Run 6805: Mean_no_cut = 0.9996, Mean_PID = 1.0021, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0288, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0256
Run 4245: Mean_no_cut = 1.0003, Mean_PID = 1.0006, Mean_PID_Delta = 1.0002, Sigma_cut = 0.0286, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 6965: Mean_no_cut = 1.0015, Mean_PID = 1.0016, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0258
Run 6912: Mean_no_cut = 1.0021, Mean_PID = 1.0023, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0280, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0255
Run 6989: Mean_no_cut = 1.0012, Mean_PID = 1.0014, Mean_PID_Delta = 1.0011, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0257
Run 6872: Mean_no_cut = 1.0012, Mean_PID = 1.0014, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 2411: Mean_no_cut = 1.0053, Mean_PID = 1.0065, Mean_PID_Delta = 1.0080, Sigma_cut = 0.0305, Sigma_PID = 0.0294, Sigma_PID_Delta = 0.0277
Run 4244: Mean_no_cut = 1.0000, Mean_PID = 1.0003, Mean_PID_Delta = 0.9999, Sigma_cut = 0.0285, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 6964: Mean_no_cut = 1.0013, Mean_PID = 1.0014, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 6570: Mean_no_cut = 0.9984, Mean_PID = 1.0014, Mean_PID_Delta = 1.0010, Sigma_cut = 0.0293, Sigma_PID = 0.0273, Sigma_PID_Delta = 0.0254
Run 4243: Mean_no_cut = 1.0000, Mean_PID = 1.0003, Mean_PID_Delta = 0.9999, Sigma_cut = 0.0284, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0261
Run 4150: Mean_no_cut = 1.0018, Mean_PID = 1.0020, Mean_PID_Delta = 1.0021, Sigma_cut = 0.0282, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 6963: Mean_no_cut = 1.0005, Mean_PID = 1.0007, Mean_PID_Delta = 1.0003, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6915: Mean_no_cut = 1.0022, Mean_PID = 1.0024, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0281, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 3804: Mean_no_cut = 0.9981, Mean_PID = 0.9983, Mean_PID_Delta = 0.9980, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0260
Run 6875: Mean_no_cut = 1.0014, Mean_PID = 1.0019, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0285, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 4242: Mean_no_cut = 1.0000, Mean_PID = 1.0003, Mean_PID_Delta = 0.9999, Sigma_cut = 0.0284, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0261
Run 3913: Mean_no_cut = 1.0015, Mean_PID = 1.0019, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0284, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0260
Run 1598: Mean_no_cut = 0.9938, Mean_PID = 0.9939, Mean_PID_Delta = 0.9947, Sigma_cut = 0.0310, Sigma_PID = 0.0307, Sigma_PID_Delta = 0.0293
Run 6899: Mean_no_cut = 1.0009, Mean_PID = 1.0010, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 5700: Mean_no_cut = 0.9993, Mean_PID = 1.0026, Mean_PID_Delta = 1.0024, Sigma_cut = 0.0293, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0259
Run 5800: Mean_no_cut = 1.0000, Mean_PID = 1.0040, Mean_PID_Delta = 1.0044, Sigma_cut = 0.0304, Sigma_PID = 0.0289, Sigma_PID_Delta = 0.0273
Run 6874: Mean_no_cut = 1.0015, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0284, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0258
Run 5413: Mean_no_cut = 0.9999, Mean_PID = 1.0009, Mean_PID_Delta = 1.0006, Sigma_cut = 0.0289, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0261
Run 5286: Mean_no_cut = 1.0003, Mean_PID = 1.0010, Mean_PID_Delta = 1.0007, Sigma_cut = 0.0288, Sigma_PID = 0.0281, Sigma_PID_Delta = 0.0264
Run 3806: Mean_no_cut = 0.9981, Mean_PID = 0.9982, Mean_PID_Delta = 0.9980, Sigma_cut = 0.0280, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0261
Run 6877: Mean_no_cut = 1.0010, Mean_PID = 1.0014, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0284, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 6917: Mean_no_cut = 1.0021, Mean_PID = 1.0023, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0280, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6949: Mean_no_cut = 1.0011, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0287, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 6960: Mean_no_cut = 1.0010, Mean_PID = 1.0035, Mean_PID_Delta = 1.0033, Sigma_cut = 0.0293, Sigma_PID = 0.0273, Sigma_PID_Delta = 0.0254
Run 2325: Mean_no_cut = 1.0077, Mean_PID = 1.0080, Mean_PID_Delta = 1.0096, Sigma_cut = 0.0301, Sigma_PID = 0.0296, Sigma_PID_Delta = 0.0280
Run 6876: Mean_no_cut = 1.0010, Mean_PID = 1.0015, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0284, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 3667: Mean_no_cut = 0.9959, Mean_PID = 0.9964, Mean_PID_Delta = 0.9970, Sigma_cut = 0.0286, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0257
Run 6948: Mean_no_cut = 1.0006, Mean_PID = 1.0015, Mean_PID_Delta = 1.0009, Sigma_cut = 0.0287, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0256
Run 6916: Mean_no_cut = 1.0022, Mean_PID = 1.0024, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0280, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6930: Mean_no_cut = 1.0017, Mean_PID = 1.0019, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0280, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 3302: Mean_no_cut = 1.0007, Mean_PID = 1.0010, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0282, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0259
Run 2038: Mean_no_cut = 0.9999, Mean_PID = 1.0003, Mean_PID_Delta = 1.0022, Sigma_cut = 0.0319, Sigma_PID = 0.0314, Sigma_PID_Delta = 0.0299
Run 6826: Mean_no_cut = 1.0011, Mean_PID = 1.0039, Mean_PID_Delta = 1.0039, Sigma_cut = 0.0302, Sigma_PID = 0.0288, Sigma_PID_Delta = 0.0274
Run 6878: Mean_no_cut = 1.0011, Mean_PID = 1.0015, Mean_PID_Delta = 1.0009, Sigma_cut = 0.0283, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0258
Run 4015: Mean_no_cut = 1.0022, Mean_PID = 1.0029, Mean_PID_Delta = 1.0026, Sigma_cut = 0.0287, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0260
Run 6946: Mean_no_cut = 1.0009, Mean_PID = 1.0019, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0288, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0255
Run 6918: Mean_no_cut = 1.0017, Mean_PID = 1.0019, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0280, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6794: Mean_no_cut = 0.9996, Mean_PID = 1.0021, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0289, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6931: Mean_no_cut = 1.0014, Mean_PID = 1.0020, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0282, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0254
Run 6894: Mean_no_cut = 1.0009, Mean_PID = 1.0010, Mean_PID_Delta = 1.0006, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6851: Mean_no_cut = 1.0018, Mean_PID = 1.0024, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0290, Sigma_PID = 0.0282, Sigma_PID_Delta = 0.0267
Run 3010: Mean_no_cut = 0.9982, Mean_PID = 0.9986, Mean_PID_Delta = 0.9976, Sigma_cut = 0.0281, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0255
Run 6879: Mean_no_cut = 1.0010, Mean_PID = 1.0014, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0282, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 6827: Mean_no_cut = 1.0010, Mean_PID = 1.0038, Mean_PID_Delta = 1.0036, Sigma_cut = 0.0304, Sigma_PID = 0.0290, Sigma_PID_Delta = 0.0276
Run 6919: Mean_no_cut = 1.0021, Mean_PID = 1.0023, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6947: Mean_no_cut = 1.0008, Mean_PID = 1.0017, Mean_PID_Delta = 1.0012, Sigma_cut = 0.0287, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 3550: Mean_no_cut = 0.9958, Mean_PID = 0.9964, Mean_PID_Delta = 0.9972, Sigma_cut = 0.0286, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0256
Run 3823: Mean_no_cut = 0.9982, Mean_PID = 0.9984, Mean_PID_Delta = 0.9982, Sigma_cut = 0.0281, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0262
Run 4101: Mean_no_cut = 1.0017, Mean_PID = 1.0019, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0282, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 6932: Mean_no_cut = 1.0016, Mean_PID = 1.0021, Mean_PID_Delta = 1.0017, Sigma_cut = 0.0283, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 7015: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6944: Mean_no_cut = 1.0006, Mean_PID = 1.0016, Mean_PID_Delta = 1.0011, Sigma_cut = 0.0289, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 5750: Mean_no_cut = 0.9993, Mean_PID = 1.0029, Mean_PID_Delta = 1.0031, Sigma_cut = 0.0296, Sigma_PID = 0.0281, Sigma_PID_Delta = 0.0263
Run 5895: Mean_no_cut = 0.9989, Mean_PID = 1.0024, Mean_PID_Delta = 1.0021, Sigma_cut = 0.0293, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 6824: Mean_no_cut = 1.0008, Mean_PID = 1.0035, Mean_PID_Delta = 1.0032, Sigma_cut = 0.0302, Sigma_PID = 0.0289, Sigma_PID_Delta = 0.0274
Run 7014: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 4288: Mean_no_cut = 1.0001, Mean_PID = 1.0004, Mean_PID_Delta = 1.0000, Sigma_cut = 0.0285, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0262
Run 3942: Mean_no_cut = 1.0016, Mean_PID = 1.0019, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0283, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 6933: Mean_no_cut = 1.0014, Mean_PID = 1.0019, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0283, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 6945: Mean_no_cut = 1.0008, Mean_PID = 1.0018, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0289, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 6980: Mean_no_cut = 1.0012, Mean_PID = 1.0014, Mean_PID_Delta = 1.0012, Sigma_cut = 0.0278, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0258
Run 6825: Mean_no_cut = 1.0007, Mean_PID = 1.0034, Mean_PID_Delta = 1.0032, Sigma_cut = 0.0304, Sigma_PID = 0.0290, Sigma_PID_Delta = 0.0276
Run 5101: Mean_no_cut = 0.9985, Mean_PID = 0.9997, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0291, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0261
Run 6942: Mean_no_cut = 1.0008, Mean_PID = 1.0019, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0289, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 3796: Mean_no_cut = 0.9978, Mean_PID = 0.9979, Mean_PID_Delta = 0.9976, Sigma_cut = 0.0278, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0259
Run 6987: Mean_no_cut = 1.0014, Mean_PID = 1.0016, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6822: Mean_no_cut = 1.0003, Mean_PID = 1.0030, Mean_PID_Delta = 1.0026, Sigma_cut = 0.0300, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0272
Run 7013: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6934: Mean_no_cut = 1.0014, Mean_PID = 1.0019, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0283, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 6300: Mean_no_cut = 0.9999, Mean_PID = 1.0004, Mean_PID_Delta = 1.0000, Sigma_cut = 0.0283, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 6943: Mean_no_cut = 1.0006, Mean_PID = 1.0017, Mean_PID_Delta = 1.0011, Sigma_cut = 0.0289, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 3371: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5524: Mean_no_cut = 1.0001, Mean_PID = 1.0029, Mean_PID_Delta = 1.0031, Sigma_cut = 0.0296, Sigma_PID = 0.0284, Sigma_PID_Delta = 0.0267
Run 1851: Mean_no_cut = 1.0008, Mean_PID = 1.0011, Mean_PID_Delta = 1.0032, Sigma_cut = 0.0323, Sigma_PID = 0.0320, Sigma_PID_Delta = 0.0305
Run 6823: Mean_no_cut = 1.0011, Mean_PID = 1.0039, Mean_PID_Delta = 1.0038, Sigma_cut = 0.0303, Sigma_PID = 0.0289, Sigma_PID_Delta = 0.0275
Run 6986: Mean_no_cut = 1.0014, Mean_PID = 1.0016, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 4215: Mean_no_cut = 1.0006, Mean_PID = 1.0008, Mean_PID_Delta = 1.0007, Sigma_cut = 0.0282, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0261
Run 6855: Mean_no_cut = 1.0020, Mean_PID = 1.0030, Mean_PID_Delta = 1.0028, Sigma_cut = 0.0296, Sigma_PID = 0.0285, Sigma_PID_Delta = 0.0268
Run 4668: Mean_no_cut = 0.9966, Mean_PID = 0.9996, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0298, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0259
Run 6935: Mean_no_cut = 1.0016, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0282, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 7012: Mean_no_cut = 1.0021, Mean_PID = 1.0022, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 5934: Mean_no_cut = 0.9991, Mean_PID = 1.0026, Mean_PID_Delta = 1.0027, Sigma_cut = 0.0301, Sigma_PID = 0.0287, Sigma_PID_Delta = 0.0272
Run 4550: Mean_no_cut = 0.9986, Mean_PID = 0.9988, Mean_PID_Delta = 0.9979, Sigma_cut = 0.0286, Sigma_PID = 0.0281, Sigma_PID_Delta = 0.0264
Run 6820: Mean_no_cut = 0.9996, Mean_PID = 1.0020, Mean_PID_Delta = 1.0012, Sigma_cut = 0.0294, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 4300: Mean_no_cut = 1.0000, Mean_PID = 1.0002, Mean_PID_Delta = 0.9998, Sigma_cut = 0.0284, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0262
Run 3372: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6940: Mean_no_cut = 1.0009, Mean_PID = 1.0019, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0287, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0254
Run 2016: Mean_no_cut = 0.9992, Mean_PID = 1.0000, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0327, Sigma_PID = 0.0317, Sigma_PID_Delta = 0.0302
Run 7011: Mean_no_cut = 1.0021, Mean_PID = 1.0023, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6936: Mean_no_cut = 1.0016, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0282, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 6808: Mean_no_cut = 1.0001, Mean_PID = 1.0022, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0286, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0255
Run 4248: Mean_no_cut = 1.0001, Mean_PID = 1.0004, Mean_PID_Delta = 1.0001, Sigma_cut = 0.0285, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0262
Run 3017: Mean_no_cut = 0.9975, Mean_PID = 0.9985, Mean_PID_Delta = 0.9974, Sigma_cut = 0.0285, Sigma_PID = 0.0273, Sigma_PID_Delta = 0.0254
Run 6856: Mean_no_cut = 1.0027, Mean_PID = 1.0037, Mean_PID_Delta = 1.0037, Sigma_cut = 0.0296, Sigma_PID = 0.0287, Sigma_PID_Delta = 0.0272
Run 3060: Mean_no_cut = 0.9980, Mean_PID = 0.9987, Mean_PID_Delta = 0.9986, Sigma_cut = 0.0282, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0254
Run 6821: Mean_no_cut = 0.9997, Mean_PID = 1.0022, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0294, Sigma_PID = 0.0281, Sigma_PID_Delta = 0.0264
Run 1753: Mean_no_cut = 0.9950, Mean_PID = 0.9953, Mean_PID_Delta = 0.9962, Sigma_cut = 0.0315, Sigma_PID = 0.0310, Sigma_PID_Delta = 0.0296
Run 6941: Mean_no_cut = 1.0008, Mean_PID = 1.0018, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0287, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0254
Run 5526: Mean_no_cut = 0.9998, Mean_PID = 1.0025, Mean_PID_Delta = 1.0025, Sigma_cut = 0.0295, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0263
Run 1593: Mean_no_cut = 0.9942, Mean_PID = 0.9945, Mean_PID_Delta = 0.9955, Sigma_cut = 0.0317, Sigma_PID = 0.0310, Sigma_PID_Delta = 0.0297
Run 6937: Mean_no_cut = 1.0016, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0282, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 7010: Mean_no_cut = 1.0022, Mean_PID = 1.0023, Mean_PID_Delta = 1.0021, Sigma_cut = 0.0279, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0258
Run 6857: Mean_no_cut = 1.0027, Mean_PID = 1.0037, Mean_PID_Delta = 1.0037, Sigma_cut = 0.0295, Sigma_PID = 0.0285, Sigma_PID_Delta = 0.0270
Run 4064: Mean_no_cut = 1.0018, Mean_PID = 1.0020, Mean_PID_Delta = 1.0021, Sigma_cut = 0.0283, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0260
Run 6809: Mean_no_cut = 1.0001, Mean_PID = 1.0021, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0285, Sigma_PID = 0.0273, Sigma_PID_Delta = 0.0255

Run 6939: Mean_no_cut = 1.0017, Mean_PID = 1.0022, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0282, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6835: Mean_no_cut = 0.9999, Mean_PID = 1.0003, Mean_PID_Delta = 0.9989, Sigma_cut = 0.0294, Sigma_PID = 0.0285, Sigma_PID_Delta = 0.0259
Run 1964: Mean_no_cut = 0.9983, Mean_PID = 1.0009, Mean_PID_Delta = 1.0032, Sigma_cut = 0.0342, Sigma_PID = 0.0327, Sigma_PID_Delta = 0.0316
Run 5200: Mean_no_cut = 0.9759, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0256, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6893: Mean_no_cut = 1.0008, Mean_PID = 1.0010, Mean_PID_Delta = 1.0006, Sigma_cut = 0.0278, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 6847: Mean_no_cut = 1.0025, Mean_PID = 1.0034, Mean_PID_Delta = 1.0035, Sigma_cut = 0.0299, Sigma_PID = 0.0290, Sigma_PID_Delta = 0.0277
Run 6848: Mean_no_cut = 1.0024, Mean_PID = 1.0034, Mean_PID_Delta = 1.0034, Sigma_cut = 0.0297, Sigma_PID = 0.0288, Sigma_PID_Delta = 0.0274
Run 5168: Mean_no_cut = 0.9983, Mean_PID = 0.9992, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0297, Sigma_PID = 0.0283, Sigma_PID_Delta = 0.0265
Run 5167: Mean_no_cut = 0.9982, Mean_PID = 0.9988, Mean_PID_Delta = 0.9987, Sigma_cut = 0.0293, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0262
Run 5230: Mean_no_cut = 0.9399, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0232, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5193: Mean_no_cut = 0.9760, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0269, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3600: Mean_no_cut = 0.9956, Mean_PID = 0.9962, Mean_PID_Delta = 0.9968, Sigma_cut = 0.0286, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0256
