7019,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
6984,1.0010,1.0015,1.0012,,0.0284,0.0274,0.0256
2854,0.9971,0.9973,0.9970,,0.0278,0.0273,0.0256
6761,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
7016,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
6853,1.0031,1.0039,1.0039,,0.0298,0.0290,0.0277
1429,0.9760,0.0000,0.0000,,0.0089,0.0000,0.0000
5204,0.9759,0.9840,1.1905,,0.0264,0.0356,0.2453
6831,1.0002,1.0006,0.9992,,0.0293,0.0284,0.0259
3369,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
6180,0.9652,0.0000,0.0000,,0.0257,0.0000,0.0000
1436,0.9682,0.2326,1.2271,,0.0359,0.3979,0.2490
6897,1.0011,1.0012,1.0009,,0.0279,0.0276,0.0258
6898,1.0011,1.0013,1.0010,,0.0279,0.0276,0.0258
3379,0.9975,0.9978,0.9979,,0.0276,0.0270,0.0252
2187,1.0020,1.0041,1.0059,,0.0316,0.0299,0.0283
3376,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
7006,1.0020,1.0022,1.0019,,0.0280,0.0276,0.0259
6994,1.0015,1.0017,1.0015,,0.0279,0.0276,0.0258
3450,0.9960,0.9964,0.9974,,0.0284,0.0279,0.0257
6154,0.9415,0.0000,0.0000,,0.0237,0.0000,0.0000
6166,0.9411,0.0000,0.0000,,0.0235,0.0000,0.0000
1243,0.9934,0.9952,0.9961,,0.0322,0.0305,0.0288
1508,0.9682,0.9360,1.1335,,0.0364,0.0178,0.2507
1466,0.9686,0.0000,0.0000,,0.0350,0.0000,0.0000
1469,0.9681,0.9920,0.0000,,0.0353,0.0267,0.0000
1507,0.9680,0.9610,0.9525,,0.0363,0.0563,0.0478
6972,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
5185,0.9761,0.0000,0.0000,,0.0268,0.0000,0.0000
6813,1.1615,0.0000,0.0000,,0.2478,0.0000,0.0000
1340,0.8820,0.0000,0.0000,,0.1104,0.0000,0.0000
5229,0.9397,0.0000,0.0000,,0.0233,0.0000,0.0000
5226,0.9377,0.9587,1.1474,,0.0233,0.1994,0.2492
5195,0.9760,1.1905,1.1905,,0.0262,0.2453,0.2453
6962,1.0007,1.0032,1.0029,,0.0294,0.0274,0.0256
5236,0.9397,0.0000,0.0000,,0.0232,0.0000,0.0000
6179,0.9655,0.0000,0.0000,,0.0256,0.0000,0.0000
6176,0.9650,0.0000,0.0000,,0.0252,0.0000,0.0000
3380,0.9967,0.9971,0.9978,,0.0279,0.0273,0.0254
5219,0.9377,0.0000,0.0000,,0.0233,0.0000,0.0000
1434,0.9697,0.9360,1.0709,,0.0329,0.0533,0.2516
6895,1.0008,1.0010,1.0006,,0.0279,0.0276,0.0259
6182,0.9677,0.0000,0.0000,,0.0260,0.0000,0.0000
2185,1.0018,1.0042,1.0056,,0.0314,0.0294,0.0278
3374,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
7004,1.0021,1.0023,1.0019,,0.0280,0.0276,0.0258
6156,0.9386,0.0000,0.0000,,0.0228,0.0000,0.0000
6159,0.9412,0.0000,0.0000,,0.0235,0.0000,0.0000
6146,0.9996,1.0025,1.0024,,0.0294,0.0280,0.0265
5206,0.9756,0.0000,0.0000,,0.0260,0.0000,0.0000
1424,0.9698,1.1759,0.0000,,0.0354,0.2465,0.0000
6833,1.0001,1.0005,0.9990,,0.0293,0.0285,0.0260
1962,0.9984,1.0009,1.0033,,0.0341,0.0324,0.0314
6952,1.0007,1.0016,1.0011,,0.0286,0.0275,0.0256
7008,1.0017,1.0024,1.0022,,0.0289,0.0274,0.0255
6995,1.0014,1.0015,1.0014,,0.0280,0.0276,0.0258
7007,1.0019,1.0021,1.0018,,0.0279,0.0276,0.0259
6842,1.0001,1.0016,1.0004,,0.0299,0.0284,0.0266
6155,0.9383,0.0000,0.0000,,0.0229,0.0000,0.0000
6923,1.0017,1.0020,1.0015,,0.0281,0.0275,0.0255
6896,1.0009,1.0011,1.0008,,0.0279,0.0276,0.0259
6181,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
2186,1.0019,1.0044,1.0058,,0.0314,0.0295,0.0279
3377,1.0231,1.0073,0.9750,,0.0800,0.0300,0.0772
3378,0.9973,0.9979,1.0009,,0.0235,0.0235,0.0216
5205,0.9756,0.0000,0.0000,,0.0267,0.0000,0.0000
1427,0.9678,0.0000,0.0000,,0.0322,0.0000,0.0000
6830,0.9999,1.0004,0.9989,,0.0296,0.0286,0.0259
3368,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
1961,0.9982,1.0007,1.0032,,0.0338,0.0322,0.0312
6951,1.0008,1.0016,1.0011,,0.0287,0.0276,0.0257
7017,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
6985,1.0011,1.0016,1.0013,,0.0287,0.0277,0.0258
7018,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000
6852,1.0029,1.0036,1.0034,,0.0296,0.0288,0.0274
5186,0.9760,0.0000,0.0000,,0.0266,0.0000,0.0000
