1721,1.0054442774824894,0.037623611277247976
1722,1.005501991955413,0.04056319855823985
1723,1.0048066120047643,0.0402352310374137
1724,1.0048180555920894,0.03853333573258162
1725,1.0047642814690778,0.0365258052326949
1726,1.0052446296554605,0.03677308853708702
1727,1.0050081046931798,0.04066347325328917
1728,1.0050350140492796,0.038426786115590916
1729,1.0049735195265197,0.03849627362931561
1730,1.0049463559507665,0.03817902911734076
1731,1.004918521126133,0.03623092159720282
1732,1.0051394520547945,0.036408570114495734
1734,1.005018809352683,0.0426335070565919
1735,1.0048710110260726,0.04047572323011636
1736,1.0052185017801005,0.040371238634132826
1737,1.0050985512231645,0.04024271434527472
1738,1.004854619333701,0.040288598901570306
1740,1.0049781899589187,0.040016166807828144
1741,1.0051167821836111,0.04002386266802023
1742,1.0053654642566863,0.040388124708586645
1743,1.0053030982988305,0.04011353337023824
1744,1.005253620582358,0.04008226635879949
1745,1.0054078277335656,0.039395767669715316
1746,1.0050928902635694,0.040099698703556216
1747,1.005191668348749,0.0380278477755615
1748,1.0051800316841988,0.03782797075226434
1749,1.0051314913184144,0.038060317736001784
1750,1.0051943152557934,0.03803503184956231
1751,1.005440569202273,0.03657194283192624
1753,1.0063257872951736,0.038960160973834555
1754,1.0063363343187315,0.038650087976851565
1755,1.010062536078507,0.038624951048764046
1756,1.0102289641944306,0.03927989363478343
1757,1.0103656602587263,0.03913037570094279
1758,1.0102917644580258,0.03773781458858195
1759,1.0107199532271935,0.03644941101458469
1760,1.010411958877186,0.03786766814509949
1761,1.0104219830734196,0.03776064284085828
1762,1.01040864161598,0.037745532350379515
1763,1.0105955316643178,0.03781807057259362
1764,1.0106632440600591,0.03778633993583897
1765,1.0106816232844111,0.03692989624961301
1766,1.0107027538299322,0.03635892574861804
1767,1.0102814169970697,0.03957556638739008
1768,1.011190473717016,0.039612720767807516
1769,1.0107116452958074,0.039280675755854214
1770,1.0108587071362456,0.03874747084121241
1771,0,0
1772,0,0
1773,0,0
1774,0,0
1775,0,0
1776,0,0
1777,0,0
1778,0,0
1779,0,0
1780,0,0
1781,0,0
1782,0,0
1783,0,0
1784,0,0
1785,0,0
1786,0,0
1787,0,0
1788,0,0
1789,0,0
1790,0,0
1792,0,0
1793,0,0
1794,0,0
1795,0,0
1796,0,0
1797,1.0070340388564207,0.04665848224438076
1798,0.8324999999999999,0.0
1799,1.0096134759594177,0.035378288771695646
1800,1.0099971526195894,0.0340545504517703
1801,1.010305041471447,0.03922266784671833
1802,1.0103544544736611,0.0395209197192141
1803,1.0101734335804744,0.03943301220866494
1804,1.0275,0.0
1806,1.0099361712696202,0.039344801253273276
1807,1.0104675725880343,0.03842032763788392
1808,0,0
1809,1.010361252626394,0.03794678220044843
1810,1.010432436596891,0.038205993993325964
1811,1.0102674189515164,0.03818679586689953
1813,1.010512948207171,0.03325712983607889
1814,1.0102038701590954,0.03792607557637025
1815,1.0098988790693606,0.0399253855786878
1816,1.0093376759993529,0.03803699655783547
1817,1.0103684752456625,0.039379232339672846
1818,1.0101736295206336,0.03929922780270972
1819,1.0101334087566591,0.039290128727028376
1820,1.0101353539111046,0.039366724042100315
1821,1.0101227233446843,0.039184871162958636
1822,1.0100690662038831,0.03909777422189734
1824,1.0101500974163689,0.03785566320040823
1825,1.0101586028337253,0.036856610050403193
1826,1.010196058810075,0.037830463274411995
1827,1.0102743447104123,0.03796614478925222
1828,1.0102227038203893,0.037811430039873174
1829,1.010252173913044,0.037921643067346994
1830,1.0102746366252522,0.03690076276310721
1831,1.0100699884542328,0.035576131173356236
1832,1.0099617876444853,0.03959012450465509
1833,1.0097127636501657,0.03656164144998592
1834,1.0105554044558183,0.03979980802361563
1835,1.010584206102289,0.03979002319854967
1836,1.0102012869110268,0.03931452860202652
1837,1.0103849857079845,0.03917173906222843
1838,1.0102423910114064,0.039374588595118866
1839,1.010188056098785,0.03924614232282426
1840,1.0101918882406415,0.03923092212046683
1841,1.0072233602706258,0.05216830638065593
1842,1.0068826064908718,0.050961748488729836
1844,1.007609968073785,0.053990512974713724
1845,1.0069080331705755,0.05159964711801624
1846,1.0068353014850602,0.05017665277071977
1847,1.007102019147711,0.051126860353943385
1848,1.0102351086301404,0.038017438443039085
1849,1.0103293426446502,0.037980561872054265
1850,1.02,0.0075000000000060634
1851,1.010191628250269,0.03795458576553583
1852,1.0099954030142084,0.037990457987060584
1855,1.007681542840461,0.04604993300638665
1856,1.0078173995671222,0.04692718592587163
1857,1.0098392887949623,0.04000406401865394
1858,1.0097983609593482,0.0365403947978822
1859,1.0101803944189287,0.03916458700398618
1860,1.010484569062853,0.03580428318674209
1861,1.010265602159002,0.03899892725690574
1862,1.0103232925460932,0.03906501807017869
1863,1.0100674381360866,0.03895588830977268
1864,1.010289373240322,0.039119016217965374
1865,1.0101791411217524,0.03914368930035185
1866,1.0100828989190977,0.03930530399592666
1867,1.0100868554001055,0.039131942944033805
