Notes: 
	1. 2uA beam current cut was applied for "NofTriggers", "CPU_LT", "Ave_BeamCurr", "Beam_Time", "Charge_*"
    2. "NofTriggers" and "CPU_LT" are calculated from HW scaler so that the EDTM counts can be subtracted
    3. "Ave_BeamCurr", "Beam_Time" and "Charge_*" are calculated from Hel scaler
    4. "Ave_BeamCurr" is in uA, ""Charge_*"" is in uC, "Beam_Time" is in second
    5. BCM4A is used for beam current and charge calculation
	6. NofSegments and Max_Segment are based on the raw data files at: /mss/hallc/c-nps/raw/ 
    7. The gain and offset for BCM4A are the updated values from Christine (gain=9597, offset=177.3)
	   Plesse see her ELOG for details: https://hallcweb.jlab.org/elogs/NPS-RG1a-Analysis/185

RunNo	Target_AMU	Which_Trigger	PS_factor	NofTriggers		CPU_LT	NofSegments	Max_Segment	Ave_BeamCurr	Beam_Time	Charge_tot	Charge_Hel_pos	Charge_Hel_neg
1643	2.01			6			1			 5655524		0.8309		18			17		14.0291			1640.3844	23013.1589	11242.9905		11241.8480
1644	2.01			6			1			 5506104		0.6791		13			12		13.8825			 579.2259	8041.1183	2774.9534		2769.4288
1646	1.01			6			1			 2858380		0.9978		10			9		27.7574			3334.9298	92568.9606	46232.9506		46221.2930
1647	1.01			6			1			 2511695		0.9963		9			8		27.4205			2947.3820	80818.8264	40360.7954		40344.6115
1648	1.01			6			1			-2147483648		0.0007		11			10		28.1419			3537.8399	99561.6377	49734.2135		49715.5039
1649	1.01			6			1			-2147483648		-0.0002		4			3		28.5030			1189.8460	33914.1805	16901.9640		16899.2292
1652	1.01			6			1			 1389122		0.9966		5			4		27.6933			1632.6046	45212.2456	22550.8211		22546.6974
1659	26.98			6			1			  250371		0.9982		1			0		25.3028			 378.8211	9585.2466	4740.7085		4738.3754
1661	26.98			6			1			 1257654		0.9988		3			2		27.4750			1694.3768	46552.9539	23190.8866		23247.9571
1662	2.01			6			1			 1951253		0.9963		6			5		13.9539			1178.0394	16438.2548	8186.4972		8194.6997
1663	2.01			6			1			 2329331		0.9932		7			6		14.1291			1223.8105	17291.3869	8614.5913		8619.7393
1664	2.01			6			1			 1318888		0.9934		4			3		13.7742			 647.7305	8921.9508	4432.4312		4433.7563
1665	2.01			6			1			 2242906		0.9927		7			6		13.9785			1080.7799	15107.6422	7552.9537		7554.6884
1671	2.01			6			1			 5161110		0.9951		14			13		14.0173			3143.4224	44062.2199	22003.5215		22003.3339
1672	2.01			6			1			 5817067		1.0311		16			15		14.1352			3550.1525	50181.9711	25062.5772		25063.0550
1673	2.01			6			1			 5378373		0.7865		10			9		14.2797			 318.8077	4552.4930	1693.5792		1690.5916
1674	2.01			6			1			 6354656		0.8139		13			12		14.0783			3548.7650	49960.4627	20520.1586		20521.0277
1675	2.01			6			1			 5577118		0.8044		11			10		13.8990			1971.1001	27396.3497	11392.0156		11394.0005
1676	1.01			6			1			 1602756		0.9981		4			3		27.0186			2010.0037	54307.4112	27152.9333		27154.4779
1677	1.01			6			1			 3422662		1.0713		8			7		27.5592			4150.6562	114388.6604	57120.6157		57156.3376
1678	1.01			6			1			 2279726		0.9984		6			5		26.5587			2930.6013	77832.9244	38844.0690		38876.8600
1683	26.98			3			9			15319488		0.9979		3			2		27.9984			1143.1948	32007.6480	15947.5714		15945.5078
1687	2.01			6			1			 3975312		0.9956		11			10		13.9391			2552.9647	35586.1319	17792.5230		17793.6088
1688	2.01			6			1			 3541341		0.9965		10			9		13.9524			 959.8735	13392.5000	6628.6051		6627.8227
1690	2.01			6			1			 2599041		0.9974		5			4		13.8309			2511.7603	34739.9401	17340.2396		17342.2620
1691	2.01			6			1			 2620920		0.9980		5			4		13.8697			2521.7738	34976.3595	17459.9101		17459.7372
1693	2.01			6			1			 2714567		1.0576		8			7		13.2001			2781.1773	36711.6833	18325.6828		18328.2826
1694	2.01			6			1			 2963240		1.0541		8			7		13.5637			2932.6432	39777.4848	19886.6770		19889.4194
1695	2.01			6			1			 1779460		0.9911		5			4		13.9427			1725.8709	24063.3271	12001.6032		12004.2950
1696	2.01			6			1			 3797648		0.9949		11			10		13.7550			3774.4398	51917.5504	25924.3569		25937.5395
1697	1.01			6			1			 1214175		0.9975		3			2		26.0846			2209.0212	57621.4149	28803.4199		28809.6531
1698	1.01			6			1			  378741		0.9975		1			0		23.3657			 783.8930	18316.1943	9159.1713		9157.0230
1699	1.01			6			1			 1198660		0.9985		3			2		25.2651			2240.2453	56600.0199	28237.8477		28249.0662
1700	1.01			6			1			 1650800		0.9991		4			3		27.6645			2618.7271	72445.8988	36159.1732		36286.7256
1701	1.01			6			1			 1694300		0.9990		4			3		28.2598			2663.0439	75257.1851	37559.2280		37586.6505
1723	2.01			6			1			 3708489		0.9962		10			9		13.4681			2838.1792	38224.8949	19088.8546		19079.2183
1724	2.01			6			1			 1541647		1.0016		4			3		9.4283			2602.0166	24532.5563	12250.9882		12243.9366
1725	2.01			6			1			  363222		0.9997		1			0		4.7415			2258.7504	10709.9341	5347.3287		5342.9571
1726	2.01			6			1			   99820		0.9997		2			1		4.7200			 621.6815	2934.3403	1457.9299		1457.2762
1727	1.01			6			1			 1588755		0.9987		4			3		27.3673			2146.0648	58732.0173	29312.5235		29305.0646
1728	1.01			6			1			  370604		1.0017		1			0		18.9231			1061.5304	20087.4187	10006.5954		10003.7986
1729	1.01			6			1			  204752		0.9994		1			0		19.3264			 558.4545	10792.9408	5359.8755		5357.5397
1730	1.01			6			1			  364100		0.9995		1			0		18.6878			1041.6725	19466.5180	9698.9548		9692.7261
1731	1.01			6			1			  259390		0.9999		1			0		9.4609			2392.6126	22636.2601	11303.4142		11294.2199
1732	1.01			6			1			   63546		0.9999		2			1		9.4897			 581.9997	5522.9929	2743.5110		2741.6419
1734	26.98			6			1			  845335		0.9989		2			1		27.7144			1304.3232	36148.5321	18022.8286		18012.0056
1735	2.01			6			1			 3345792		0.9966		9			8		14.0844			2332.7345	32855.0692	16405.1231		16391.6828
1736	2.01			6			1			 6042925		0.9943		11			10		14.0623			2340.2785	32909.7866	16430.6262		16423.1990
1737	2.01			6			1			 5947180		0.9929		11			10		13.9726			2334.8996	32624.5043	16288.0987		16279.9611
1738	2.01			6			1			 6221143		0.9942		11			10		14.0447			2440.9546	34282.5036	17118.2395		17108.4404
1741	2.01			6			5			 1736182		0.9821		5			4		14.0805			 682.3713	9608.1053	4719.1192		4719.4525
1742	1.01			6			5			  896856		0.9995		3			2		27.2974			 725.1655	19795.1637	9848.1611		9850.7219
1743	1.01			6			1			 3339597		0.9976		6			5		27.8953			2640.0072	73643.7199	36766.2248		36764.2500
1744	1.01			6			1			 2223662		0.9979		4			3		27.8512			1769.5110	49283.0750	24587.1571		24580.2193
1746	1.01			6			1			 1312765		0.9978		3			2		27.1122			1071.6458	29054.6876	14474.9762		14465.6431
1749	1.01			6			1			 1382898		0.9993		2			1		18.7597			2536.3886	47581.9929	23759.9434		23746.3027
1750	1.01			6			1			  115870		0.9993		1			0		17.8364			 228.1112	4068.6825	1995.7942		1996.0694
1751	1.01			6			1			  386564		0.9998		1			0		9.5030			2652.6263	25207.8395	12586.3739		12583.3934
1753	2.01			6			1			 2453942		0.9986		6			5		18.5553			2537.8433	47090.3891	23549.5001		23537.9494
1756	2.01			6			1			 2644765		0.9987		6			5		18.7569			2726.4417	51139.5172	25539.9790		25524.9589
1757	2.01			6			1			 2481104		0.9987		6			5		18.4423			2640.4131	48695.2731	24315.5021		24303.9555
1758	2.01			6			1			 1195539		0.9996		3			2		13.0076			2510.3392	32653.5194	16303.9614		16297.2696
1759	2.01			6			1			  272070		0.9999		1			0		6.6225			2293.1212	15186.2215	7582.7652		7577.1066
1760	1.01			6			1			  815477		0.9992		2			1		27.2337			2688.5855	73220.1679	36613.3785		36597.0749
1761	1.01			6			1			   81945		0.9993		1			0		25.3560			 297.4274	7541.5601	3713.8838		3712.6934
1762	1.01			6			1			 1024124		0.9997		2			1		27.7988			3284.0155	91291.7822	45601.4328		45576.1790
1763	1.01			6			1			  912677		0.9997		2			1		27.6437			2956.8182	81737.2718	40821.7227		40803.6486
1764	1.01			6			1			  744491		0.9996		2			1		27.9090			2400.3258	66990.7485	33445.0639		33429.9379
1765	1.01			6			1			  299586		0.9980		1			0		18.3347			2214.3322	40599.0328	20269.0346		20254.8602
1766	1.01			6			1			   94858		0.9996		1			0		9.3706			2355.7387	22074.6659	11021.5121		11016.3988
1767	26.98			6			1			  253999		0.9998		1			0		26.8554			1044.0743	28039.0728	13967.0609		13957.3394
1768	2.01			6			1			 2041434		0.9985		5			4		18.1917			2227.2210	40516.9466	20223.8772		20219.4618
1769	2.01			6			1			 2187456		0.9987		5			4		18.0889			2421.6042	43804.1676	21868.6243		21862.7754
1770	2.01			6			1			  647213		0.9991		2			1		17.8757			 732.6077	13095.8699	6512.7761		6512.3078
1801	2.01			6			1			 2839142		1.0028		8			7		16.3892			  99.8642	1636.6946	 813.9532		 812.4476
1802	2.01			6			1			 2536341		1.0011		7			6		18.4381			 133.2537	2456.9498	1191.3800		1190.1997
1803	2.01			6			1			 1608308		0.9988		5			4		18.6298			2023.2303	37692.4313	18820.1752		18795.8429
1806	2.01			6			5			  949864		0.9982		3			2		18.8188			1194.5809	22480.6323	11212.8261		11194.4445
1807	1.01			6			1			  469002		0.9996		1			0		26.7407			1936.3226	51778.6961	25836.1011		25826.1580
1809	1.01			6			1			  492446		0.9995		2			1		27.3435			1977.1207	54061.4563	26976.5787		26974.0482
1810	1.01			6			1			  205413		0.9997		1			0		25.2458			 915.8273	23120.7629	11505.5672		11502.7190
1811	1.01			6			1			  464042		0.9997		1			0		26.5425			1943.5281	51586.1172	25737.2215		25734.5112
1814	1.01			6			1			  365722		0.9984		6			5		26.5916			1514.9109	40283.8703	20094.3405		20095.9108
1815	26.98			6			1			  256805		0.9999		1			0		24.5696			1462.3403	35929.1088	17938.1506		17953.7301
1816	26.98			6			1			   22186		1.0000		1			0		7.5730			1162.8494	8806.2914	4386.5585		4390.3114
1817	2.01			6			1			 1878523		0.9986		6			5		18.3100			2421.8422	44343.9052	22128.8364		22150.4281
1818	2.01			6			1			 1294925		0.9991		4			3		18.6040			1659.2953	30869.4544	15386.4947		15405.9432
1819	2.01			6			1			 2224349		0.9980		7			6		18.6448			2879.5198	53687.9723	26803.3789		26806.7529
1820	2.01			6			1			 1604748		0.9990		5			4		18.7216			2079.1854	38925.6797	19423.2038		19427.6056
1821	2.01			6			1			 1720699		0.9986		5			4		18.7167			2242.0400	41963.6901	20936.6164		20950.3550
1822	2.01			6			1			 1532945		0.9988		5			4		18.4774			2036.7297	37633.5343	18774.7830		18785.0771
1824	2.01			6			1			  995812		0.9996		3			2		12.8965			2759.7981	35591.6589	17763.3172		17776.0227
1825	2.01			6			1			  370103		0.9999		1			0		6.6341			3721.7351	24690.3490	12338.8171		12351.5319
1826	1.01			6			1			  696648		0.9998		2			1		26.8472			2937.5365	78864.6574	39409.6054		39439.1341
1827	1.01			6			1			  770258		0.9997		2			1		27.9757			3115.8506	87168.0436	43515.2239		43538.3383
1828	1.01			6			1			  539698		0.9993		2			1		27.7328			2224.4813	61691.0077	30781.1856		30795.0356
1829	1.01			6			1			  602857		0.9995		2			1		26.3527			2654.5873	69955.4127	34911.7062		34929.0655
